user_id,transaction_id,amount,transaction_date,due_date,category,balance,credit_limit
5adecbcf-b811-4e73-bc25-709cf6be499d,e2d1efff-6181-4d2b-af57-a271bff9eebc,4072.1,2025-03-16,2025-03-16,other,91092.9,200000
41925be3-76d3-4b47-b5d5-79d5bea1bf3b,45995561-98c6-41b8-860b-dc9196a1f1f3,3408.15,2024-10-12,2024-10-12,petrol,40876.85,50000
41925be3-76d3-4b47-b5d5-79d5bea1bf3b,01e8e722-88fa-4d7b-baf0-e56fc86fb8a9,7873.28,2024-10-03,2024-10-03,solar,36411.72,50000
41925be3-76d3-4b47-b5d5-79d5bea1bf3b,3e468551-a223-49d9-a6a1-508538a71a84,3115.63,2024-10-24,2024-10-19,utility,41169.37,50000
41925be3-76d3-4b47-b5d5-79d5bea1bf3b,734a4df9-eed6-46a3-af54-a6481c5d64b8,2841.0,2024-10-28,2024-10-23,solar,41444.0,50000
41925be3-76d3-4b47-b5d5-79d5bea1bf3b,4b4a5738-3575-4203-b989-4dfff99bd2aa,653.99,2024-10-02,2024-10-02,petrol,43631.01,50000
41925be3-76d3-4b47-b5d5-79d5bea1bf3b,972d1b1c-cbac-4140-aaeb-2750a5b236b0,6881.0,2024-10-18,2024-10-16,subscription,37404.0,50000
41925be3-76d3-4b47-b5d5-79d5bea1bf3b,7d1a27e8-11e0-4460-80d7-b8cf74d75ebe,2798.46,2024-10-06,2024-10-06,utility,41486.54,50000
41925be3-76d3-4b47-b5d5-79d5bea1bf3b,47080297-c94c-420c-bd32-f3db67c2e805,7974.28,2024-10-17,2024-10-14,solar,36310.72,50000
41925be3-76d3-4b47-b5d5-79d5bea1bf3b,5de6c3cc-2543-43a1-aeb1-f46434c54e29,1120.06,2024-10-23,2024-10-23,petrol,43164.94,50000
41925be3-76d3-4b47-b5d5-79d5bea1bf3b,31eaeecf-bc03-4953-ac16-1b40c047f8bd,1733.1,2024-10-04,2024-10-04,utility,42551.9,50000
41925be3-76d3-4b47-b5d5-79d5bea1bf3b,95de093a-491c-45cc-823b-29074ea946be,1241.65,2024-11-24,2024-11-24,subscription,44285.0,50000
41925be3-76d3-4b47-b5d5-79d5bea1bf3b,04f307a2-0b77-4927-ba18-4563d6e64a07,4114.24,2024-11-18,2024-11-18,utility,40170.76,50000
41925be3-76d3-4b47-b5d5-79d5bea1bf3b,0a2d8613-f4c6-4e66-a896-c2c2b0874936,889.35,2024-11-20,2024-11-20,petrol,43395.65,50000
41925be3-76d3-4b47-b5d5-79d5bea1bf3b,2d2e1b65-f777-4eb3-9b99-96cd7da3d20c,9848.2,2024-11-22,2024-11-22,rent,34436.8,50000
41925be3-76d3-4b47-b5d5-79d5bea1bf3b,943a4aa8-b891-4b4c-a7f4-cd550b60d73a,1855.46,2024-11-06,2024-11-06,petrol,44285.0,50000
41925be3-76d3-4b47-b5d5-79d5bea1bf3b,6e8f8d27-9299-46d6-a147-0b6c2143fcad,4602.59,2024-11-19,2024-11-19,solar,44285.0,50000
41925be3-76d3-4b47-b5d5-79d5bea1bf3b,a89e9289-c48f-4c16-a019-91972ec26172,3416.94,2024-11-07,2024-11-07,utility,44285.0,50000
41925be3-76d3-4b47-b5d5-79d5bea1bf3b,612c8342-e225-4dea-9d32-505818cff0c9,2271.82,2024-11-02,2024-11-02,subscription,42013.18,50000
41925be3-76d3-4b47-b5d5-79d5bea1bf3b,8121b1ae-7647-44e6-b54b-c8ada40ef20b,715.56,2024-11-13,2024-11-13,petrol,44285.0,50000
41925be3-76d3-4b47-b5d5-79d5bea1bf3b,b63244a0-1530-4102-9360-aa73eb6c318c,3419.76,2024-11-07,2024-11-07,subscription,40865.24,50000
41925be3-76d3-4b47-b5d5-79d5bea1bf3b,f9b12b7c-4526-4372-9e79-4aabe4dd2158,5516.96,2024-12-17,2024-12-17,petrol,38768.04,50000
41925be3-76d3-4b47-b5d5-79d5bea1bf3b,5700249b-5d9f-457c-92c4-3c58d7046c80,3374.56,2024-12-26,2024-12-26,petrol,40910.44,50000
41925be3-76d3-4b47-b5d5-79d5bea1bf3b,e9b2e619-71be-43a8-9965-8ed5cb3f32fd,4995.38,2024-12-25,2024-12-25,rent,39289.62,50000
41925be3-76d3-4b47-b5d5-79d5bea1bf3b,72b8688f-fa55-4655-b8bf-2862c591c051,9919.18,2024-12-26,2024-12-26,subscription,34365.82,50000
41925be3-76d3-4b47-b5d5-79d5bea1bf3b,b1690f85-2a74-43aa-9d78-cd9ea98368f8,4688.53,2024-12-24,2024-12-19,petrol,39596.47,50000
41925be3-76d3-4b47-b5d5-79d5bea1bf3b,4378283f-7cf4-4a52-a495-592dcb3f29e5,5554.44,2024-12-18,2024-12-18,other,38730.56,50000
41925be3-76d3-4b47-b5d5-79d5bea1bf3b,2514cc7b-5c55-4947-989f-3b93abf9cfe8,8407.96,2024-12-06,2024-12-06,utility,44285.0,50000
41925be3-76d3-4b47-b5d5-79d5bea1bf3b,dbb87fd9-8de1-49d2-841b-af4306b4a52f,2964.4,2024-12-26,2024-12-26,utility,41320.6,50000
41925be3-76d3-4b47-b5d5-79d5bea1bf3b,e61e2f0b-4bf1-4f2a-a577-c1dc834d261b,5920.68,2024-12-05,2024-12-05,utility,38364.32,50000
41925be3-76d3-4b47-b5d5-79d5bea1bf3b,4fd387d1-b838-4959-97bf-129f9850d27e,2500.61,2024-12-06,2024-12-06,subscription,41784.39,50000
41925be3-76d3-4b47-b5d5-79d5bea1bf3b,bf163561-b03e-46f4-931c-9388b7b45cd4,3860.66,2025-01-30,2025-01-28,petrol,40424.34,50000
41925be3-76d3-4b47-b5d5-79d5bea1bf3b,b00408e1-74e6-4257-be28-58f015b1a1f8,6882.83,2025-01-07,2025-01-07,utility,37402.17,50000
41925be3-76d3-4b47-b5d5-79d5bea1bf3b,a34a899b-0550-4df9-82d3-d4624bd4e00b,882.5,2025-01-15,2025-01-15,subscription,43402.5,50000
41925be3-76d3-4b47-b5d5-79d5bea1bf3b,e54fab77-95f6-4e25-8558-914b46bc4b11,1609.62,2025-01-22,2025-01-22,petrol,42675.38,50000
41925be3-76d3-4b47-b5d5-79d5bea1bf3b,e3d96fa4-f73f-4d0a-83df-772329b1e20f,2759.12,2025-01-18,2025-01-18,petrol,41525.88,50000
41925be3-76d3-4b47-b5d5-79d5bea1bf3b,853fccf6-0c7f-49c2-a036-5a89b2c8ffed,8910.59,2025-01-10,2025-01-10,utility,44285.0,50000
41925be3-76d3-4b47-b5d5-79d5bea1bf3b,40573ff6-8281-4fa6-b314-aa25ee2499f9,1907.4,2025-01-24,2025-01-24,subscription,44285.0,50000
41925be3-76d3-4b47-b5d5-79d5bea1bf3b,0a39e627-83fd-44b3-b5d8-744baa7b283c,1648.35,2025-01-15,2025-01-15,utility,42636.65,50000
41925be3-76d3-4b47-b5d5-79d5bea1bf3b,9b98b3cf-f5d6-49e8-bdc8-8ae870364e8c,4900.67,2025-02-25,2025-02-24,petrol,44285.0,50000
41925be3-76d3-4b47-b5d5-79d5bea1bf3b,b24a9993-6181-42f8-b908-0f0894207b39,7476.84,2025-02-03,2025-02-03,other,44285.0,50000
41925be3-76d3-4b47-b5d5-79d5bea1bf3b,7e8589e4-d69d-4dce-9149-c5fdf23cc93f,3792.26,2025-02-18,2025-02-18,utility,40492.74,50000
41925be3-76d3-4b47-b5d5-79d5bea1bf3b,db9a57c0-7e41-40df-bcda-15391e4af0d2,3169.54,2025-02-15,2025-02-15,solar,41115.46,50000
41925be3-76d3-4b47-b5d5-79d5bea1bf3b,834138cb-c547-4d70-a166-f3848ea3ce87,1806.91,2025-02-01,2025-02-01,solar,44285.0,50000
41925be3-76d3-4b47-b5d5-79d5bea1bf3b,c43328bd-d115-4a1c-9aba-d59b5afb1893,9230.12,2025-02-01,2025-01-30,solar,44285.0,50000
41925be3-76d3-4b47-b5d5-79d5bea1bf3b,3f809150-5529-464c-824f-7c681f47cfa3,1031.7,2025-02-14,2025-02-14,solar,43253.3,50000
41925be3-76d3-4b47-b5d5-79d5bea1bf3b,e9396d27-8307-48d1-949e-a4866f46ae75,2530.69,2025-02-26,2025-02-26,other,41754.31,50000
41925be3-76d3-4b47-b5d5-79d5bea1bf3b,7d4351bf-d47d-4660-99f4-8fda31b22a68,4498.62,2025-02-16,2025-02-16,other,39786.38,50000
41925be3-76d3-4b47-b5d5-79d5bea1bf3b,29e4314c-f3b7-49c0-a5fe-025e1d3523ab,2552.67,2025-02-19,2025-02-19,petrol,41732.33,50000
41925be3-76d3-4b47-b5d5-79d5bea1bf3b,26705995-6e15-4bcf-bcfb-240e02e46e5b,4996.14,2025-03-15,2025-03-15,solar,39288.86,50000
41925be3-76d3-4b47-b5d5-79d5bea1bf3b,a2943c18-c345-419c-bb06-898363969f01,3664.15,2025-03-08,2025-03-08,petrol,40620.85,50000
41925be3-76d3-4b47-b5d5-79d5bea1bf3b,7a09b645-81c3-4884-807c-137dedf652db,6108.14,2025-03-28,2025-03-28,rent,38176.86,50000
41925be3-76d3-4b47-b5d5-79d5bea1bf3b,26d2cd1d-8b9b-4289-a3cc-c226b6012f86,8543.57,2025-03-12,2025-03-12,utility,35741.43,50000
41925be3-76d3-4b47-b5d5-79d5bea1bf3b,efa20806-210c-4cb8-b8d2-c9e2562d784d,7777.29,2025-03-07,2025-03-07,utility,36507.71,50000
0414e594-221d-4329-be87-3fd99f0d9063,25246b7e-f84a-4e20-bd69-d61f11ef2114,4582.28,2024-10-15,2024-10-15,utility,134736.72,200000
0414e594-221d-4329-be87-3fd99f0d9063,fb34377d-9e14-40de-b8a7-f141a91b817c,2380.33,2024-10-09,2024-10-09,solar,136938.67,200000
0414e594-221d-4329-be87-3fd99f0d9063,f21fd0bc-2791-4912-af9d-4355a77f8f61,4370.4,2024-10-01,2024-10-01,subscription,134948.6,200000
0414e594-221d-4329-be87-3fd99f0d9063,a03810c7-fd02-435a-8c02-9b8b1a0e9083,9330.31,2024-10-28,2024-10-28,petrol,139319.0,200000
0414e594-221d-4329-be87-3fd99f0d9063,788b44d8-eeb7-49cc-8954-5f8dfd8eb0d8,3381.89,2024-10-26,2024-10-26,petrol,135937.11,200000
0414e594-221d-4329-be87-3fd99f0d9063,8dd44d6f-5a13-4aa1-b454-4eff5c5f0690,8998.8,2024-10-19,2024-10-19,rent,139319.0,200000
0414e594-221d-4329-be87-3fd99f0d9063,90278173-c826-4e20-abc6-b309b39bac13,3507.81,2024-10-03,2024-10-03,other,135811.19,200000
0414e594-221d-4329-be87-3fd99f0d9063,8430a8aa-b09c-481d-a971-6f88ec1eb4c0,8011.7,2024-10-21,2024-10-21,rent,139319.0,200000
0414e594-221d-4329-be87-3fd99f0d9063,36972942-31cf-4dfe-8b50-7201d270e495,5240.98,2024-10-06,2024-10-06,subscription,134078.02,200000
0414e594-221d-4329-be87-3fd99f0d9063,88bfe9da-9c89-4bf5-9dcb-a175feccfe4d,613.61,2024-10-25,2024-10-25,petrol,138705.39,200000
0414e594-221d-4329-be87-3fd99f0d9063,57e424c4-af1d-4789-96fe-0119d8d9fac5,1731.13,2024-10-09,2024-10-09,petrol,139319.0,200000
0414e594-221d-4329-be87-3fd99f0d9063,456cb7fd-8c56-4482-885d-bb225afd1d0c,7053.99,2024-10-03,2024-10-03,utility,132265.01,200000
0414e594-221d-4329-be87-3fd99f0d9063,6a5a4772-9e72-4e4c-a9c4-1536cdcd763b,4951.78,2024-10-21,2024-10-21,solar,134367.22,200000
0414e594-221d-4329-be87-3fd99f0d9063,5d11e19b-14f4-4070-9aae-f6e927820e1d,9304.92,2024-10-14,2024-10-14,subscription,130014.08,200000
0414e594-221d-4329-be87-3fd99f0d9063,0b77dee8-4513-4609-99c7-5088ecf87b73,9297.95,2024-11-18,2024-11-18,petrol,130021.05,200000
0414e594-221d-4329-be87-3fd99f0d9063,add43f04-fbec-484f-8623-2abf74bed7ea,5125.26,2024-11-22,2024-11-22,subscription,139319.0,200000
0414e594-221d-4329-be87-3fd99f0d9063,d449a9ac-e2be-4ac2-9361-4bf9cfe9347a,4680.86,2024-11-18,2024-11-18,rent,134638.14,200000
0414e594-221d-4329-be87-3fd99f0d9063,1b3e5b9c-87e3-474a-8bbb-2f4dc8f5f292,8963.1,2024-11-23,2024-11-23,other,139319.0,200000
0414e594-221d-4329-be87-3fd99f0d9063,9406e640-d78e-437f-84a3-2e512149651a,4531.1,2024-11-12,2024-11-12,utility,134787.9,200000
0414e594-221d-4329-be87-3fd99f0d9063,ba06c126-5a1c-4a46-86ae-4304daca7fa1,8891.82,2024-11-18,2024-11-18,rent,130427.18,200000
0414e594-221d-4329-be87-3fd99f0d9063,70314221-b185-4f79-8976-d6fb73923f11,6715.9,2024-11-06,2024-11-06,solar,132603.1,200000
0414e594-221d-4329-be87-3fd99f0d9063,1d8efb1d-f570-47d1-ab45-611b8a889233,5604.72,2024-11-13,2024-11-12,solar,139319.0,200000
0414e594-221d-4329-be87-3fd99f0d9063,3abc0bd0-605c-4696-bde8-1fff01c40c7b,672.57,2024-12-27,2024-12-27,rent,138646.43,200000
0414e594-221d-4329-be87-3fd99f0d9063,6768ad0c-f5ec-4269-92a4-f42deb01a483,8682.16,2024-12-16,2024-12-16,utility,130636.84,200000
0414e594-221d-4329-be87-3fd99f0d9063,4515bede-eb48-4535-a208-4cc8ff7db711,2765.33,2024-12-03,2024-12-03,petrol,139319.0,200000
0414e594-221d-4329-be87-3fd99f0d9063,fa028054-a0b6-48f0-a513-32868d5410bb,5812.47,2024-12-14,2024-12-12,utility,133506.53,200000
0414e594-221d-4329-be87-3fd99f0d9063,62d0c30c-48ce-419c-a96d-ff36a5a871d3,2499.41,2024-12-22,2024-12-22,rent,139319.0,200000
0414e594-221d-4329-be87-3fd99f0d9063,4a3071da-96d6-4ff5-8d2f-454fdb6b8880,3450.58,2024-12-09,2024-12-09,utility,135868.42,200000
0414e594-221d-4329-be87-3fd99f0d9063,a529216a-bb8a-4d1d-bf8b-df341fe62418,1415.53,2025-01-11,2025-01-11,other,137903.47,200000
0414e594-221d-4329-be87-3fd99f0d9063,0eddb790-75da-42ca-8c05-7e395edb2866,4454.0,2025-01-28,2025-01-28,solar,134865.0,200000
0414e594-221d-4329-be87-3fd99f0d9063,a9fecbcb-eabc-4113-b65c-2546be482b5f,4519.33,2025-01-10,2025-01-10,utility,134799.67,200000
0414e594-221d-4329-be87-3fd99f0d9063,89575bfe-269c-4124-adbb-f747dc14b380,2420.25,2025-01-03,2025-01-03,subscription,136898.75,200000
0414e594-221d-4329-be87-3fd99f0d9063,4398ba6b-ccf0-4c86-8dad-26491bfb8046,1677.32,2025-01-22,2025-01-22,solar,139319.0,200000
0414e594-221d-4329-be87-3fd99f0d9063,8d1040d5-5463-4093-a4ae-e004bae66f98,2754.85,2025-01-04,2025-01-04,utility,136564.15,200000
0414e594-221d-4329-be87-3fd99f0d9063,13b72144-7a1a-478b-a971-0637eb257db3,9671.09,2025-01-23,2025-01-23,petrol,129647.91,200000
0414e594-221d-4329-be87-3fd99f0d9063,47ba53ce-8005-4511-a544-19c38e6aec50,6144.77,2025-01-05,2025-01-05,petrol,133174.23,200000
0414e594-221d-4329-be87-3fd99f0d9063,e93f5695-cbbc-4495-be58-da21959ed856,6829.94,2025-01-19,2025-01-19,petrol,132489.06,200000
0414e594-221d-4329-be87-3fd99f0d9063,6c98d07e-12bd-433b-9c6b-73d13af4bbf6,7347.0,2025-01-03,2025-01-03,subscription,131972.0,200000
0414e594-221d-4329-be87-3fd99f0d9063,015c5792-c78b-4bf2-b978-1ead7278ec7d,7918.94,2025-01-19,2025-01-19,solar,139319.0,200000
0414e594-221d-4329-be87-3fd99f0d9063,b7f9da87-0743-4c38-993c-bcea1b634b83,8170.23,2025-01-01,2024-12-27,petrol,131148.77,200000
0414e594-221d-4329-be87-3fd99f0d9063,76ec7b8b-8c8e-4000-be4f-35459ec08972,1301.22,2025-02-07,2025-02-07,solar,138017.78,200000
0414e594-221d-4329-be87-3fd99f0d9063,a0feced0-83df-4a15-9e24-421cdb618825,5051.79,2025-02-14,2025-02-14,petrol,134267.21,200000
0414e594-221d-4329-be87-3fd99f0d9063,4983dd3c-96f8-4586-a49a-ea4b235cf5b0,6824.73,2025-02-24,2025-02-24,subscription,132494.27,200000
0414e594-221d-4329-be87-3fd99f0d9063,a554376e-a6a9-413f-bb40-4badb20d2130,7644.42,2025-02-02,2025-02-02,petrol,139319.0,200000
0414e594-221d-4329-be87-3fd99f0d9063,45b53d21-8e5a-4386-a378-d00efd886e0f,7076.06,2025-02-10,2025-02-10,subscription,132242.94,200000
0414e594-221d-4329-be87-3fd99f0d9063,2cb0beff-9a38-4c89-98be-0328f4b1335b,8347.18,2025-02-15,2025-02-15,subscription,130971.82,200000
0414e594-221d-4329-be87-3fd99f0d9063,db60e63a-037a-44f9-b02f-1fb710308dd9,4577.66,2025-02-23,2025-02-23,utility,134741.34,200000
0414e594-221d-4329-be87-3fd99f0d9063,1e6bed88-00db-46b0-8eae-4405ed085b36,8801.28,2025-02-03,2025-02-03,solar,130517.72,200000
0414e594-221d-4329-be87-3fd99f0d9063,6753cf6c-30b0-4457-b123-f17eab96eabf,571.41,2025-02-01,2025-02-01,utility,138747.59,200000
0414e594-221d-4329-be87-3fd99f0d9063,f46f36f6-93f3-4735-ba54-a51e4b2d3f5c,5034.0,2025-02-20,2025-02-20,rent,139319.0,200000
0414e594-221d-4329-be87-3fd99f0d9063,9eb5dfea-ecf4-4d2f-b4a5-8e50ccb9b3c1,4724.92,2025-03-21,2025-03-21,solar,134594.08,200000
0414e594-221d-4329-be87-3fd99f0d9063,91da351c-25a3-4cda-9a5b-30f96607ab01,663.23,2025-03-11,2025-03-11,solar,138655.77,200000
0414e594-221d-4329-be87-3fd99f0d9063,475c1b58-f4e0-4556-91b1-002b65073de1,3294.0,2025-03-18,2025-03-18,petrol,139319.0,200000
0414e594-221d-4329-be87-3fd99f0d9063,c7e2891f-3760-4b5d-b3da-ec36dd5c1c97,3220.19,2025-03-12,2025-03-12,other,136098.81,200000
0414e594-221d-4329-be87-3fd99f0d9063,7cc4445f-7de7-45cf-845c-77ff7fbdbdb8,5083.24,2025-03-04,2025-03-04,petrol,134235.76,200000
0414e594-221d-4329-be87-3fd99f0d9063,433398de-ae04-4615-888e-79f62c325a43,6315.38,2025-03-22,2025-03-22,utility,133003.62,200000
0414e594-221d-4329-be87-3fd99f0d9063,13e162c9-36e1-4222-90f2-a39f95963fec,9089.89,2025-03-08,2025-03-08,subscription,130229.11,200000
0414e594-221d-4329-be87-3fd99f0d9063,4f3c5b95-7691-406c-88f0-81e64d385759,1246.81,2025-03-28,2025-03-28,rent,139319.0,200000
0f6c2003-368d-42ba-a574-6a569a387296,6c499099-7cad-47ce-89c9-f8311a0fa558,594.62,2024-10-25,2024-10-25,petrol,33774.38,150000
0f6c2003-368d-42ba-a574-6a569a387296,466ac1cb-5763-41c4-b6e6-428c92c62138,8838.22,2024-10-13,2024-10-13,utility,25530.78,150000
0f6c2003-368d-42ba-a574-6a569a387296,7d7f2f51-cbb3-4cea-accd-da2319383c8c,2830.01,2024-10-04,2024-10-03,other,31538.989999999998,150000
0f6c2003-368d-42ba-a574-6a569a387296,fdb868bd-18fe-4ae2-a7a6-1951940e5b74,2237.02,2024-10-19,2024-10-19,other,34369.0,150000
0f6c2003-368d-42ba-a574-6a569a387296,c91f67a3-1f49-4082-b7a5-3fe687a6e60a,4466.87,2024-10-15,2024-10-15,rent,29902.13,150000
0f6c2003-368d-42ba-a574-6a569a387296,6c0e3e74-f8fe-4bfc-befc-1b91bcc2a55a,3174.27,2024-10-17,2024-10-17,utility,31194.73,150000
0f6c2003-368d-42ba-a574-6a569a387296,6827552a-bc4d-4cb7-b64e-3b4d9662efcb,2868.86,2024-10-16,2024-10-16,subscription,34369.0,150000
0f6c2003-368d-42ba-a574-6a569a387296,f615cfbc-9bd6-444b-8d04-04360a7d5fad,1946.22,2024-10-13,2024-10-13,solar,32422.78,150000
0f6c2003-368d-42ba-a574-6a569a387296,34664f68-a547-4fde-b0d8-1cf40b37a331,5494.53,2024-10-23,2024-10-23,petrol,34369.0,150000
0f6c2003-368d-42ba-a574-6a569a387296,7d7d8c8c-96c6-479d-a417-142c30808e1e,1137.86,2024-10-21,2024-10-21,solar,34369.0,150000
0f6c2003-368d-42ba-a574-6a569a387296,9f57beca-1b17-4e47-be52-e196589d86d7,6899.0,2024-10-22,2024-10-22,subscription,27470.0,150000
0f6c2003-368d-42ba-a574-6a569a387296,cad73cbd-11d5-43bd-bfcd-0ab8ead22669,1782.68,2024-11-20,2024-11-20,utility,32586.32,150000
0f6c2003-368d-42ba-a574-6a569a387296,2dee88d4-181f-4565-9cd8-2f3bb3d5e0dd,7702.53,2024-11-28,2024-11-28,utility,34369.0,150000
0f6c2003-368d-42ba-a574-6a569a387296,f8a34224-1a05-4428-b4af-46f1c9fe222e,2532.35,2024-11-27,2024-11-27,petrol,34369.0,150000
0f6c2003-368d-42ba-a574-6a569a387296,489007d5-834d-4385-9669-f0fa5c81c1ce,2209.36,2024-11-12,2024-11-12,rent,32159.64,150000
0f6c2003-368d-42ba-a574-6a569a387296,bcea05ed-bce4-4e93-9731-821e7197b60e,8578.46,2024-11-16,2024-11-16,other,25790.54,150000
0f6c2003-368d-42ba-a574-6a569a387296,13405ac8-d2c9-4c85-826e-226f58ca71ae,8812.89,2024-11-06,2024-11-06,subscription,34369.0,150000
0f6c2003-368d-42ba-a574-6a569a387296,ca71a5db-3bde-449a-aa10-b083561e7a63,6034.7,2024-11-20,2024-11-20,utility,28334.3,150000
0f6c2003-368d-42ba-a574-6a569a387296,130ef61d-bbe7-4944-bb43-746c8de23138,8139.49,2024-11-15,2024-11-15,subscription,34369.0,150000
0f6c2003-368d-42ba-a574-6a569a387296,fb8e2f35-ffd2-4085-b53c-d7819fc0db23,4384.01,2024-11-15,2024-11-15,petrol,29984.989999999998,150000
0f6c2003-368d-42ba-a574-6a569a387296,ff6f39e7-87fb-45e0-b35b-4f174fc00cb1,4807.86,2024-11-20,2024-11-20,rent,29561.14,150000
0f6c2003-368d-42ba-a574-6a569a387296,4477112b-234b-4225-9ce7-be189f4a73c1,1533.19,2024-11-04,2024-11-04,solar,32835.81,150000
0f6c2003-368d-42ba-a574-6a569a387296,568b3f4d-c690-46f8-b42e-f1fa40f22d7c,3986.23,2024-11-17,2024-11-17,rent,30382.77,150000
0f6c2003-368d-42ba-a574-6a569a387296,76aef534-20c1-4760-b285-3af885b569c9,9805.59,2024-11-17,2024-11-17,petrol,24563.41,150000
0f6c2003-368d-42ba-a574-6a569a387296,c2f4b60b-8e53-4b0f-8484-e643820cd7de,1510.48,2024-12-11,2024-12-11,utility,32858.52,150000
0f6c2003-368d-42ba-a574-6a569a387296,16f13ed7-1f18-4254-b051-bf5b3856292a,4802.88,2024-12-29,2024-12-29,petrol,29566.12,150000
0f6c2003-368d-42ba-a574-6a569a387296,4b6ea352-afa5-4471-8597-8ed6b0fc7af0,4671.06,2024-12-10,2024-12-10,utility,29697.94,150000
0f6c2003-368d-42ba-a574-6a569a387296,232e0e7c-224b-42e8-862d-4dd7428c3648,5115.78,2024-12-28,2024-12-28,other,29253.22,150000
0f6c2003-368d-42ba-a574-6a569a387296,07e8a5ba-2a1c-4149-a1b6-f0b4ca5899f0,4238.38,2024-12-09,2024-12-09,petrol,30130.62,150000
0f6c2003-368d-42ba-a574-6a569a387296,757f2281-a118-4bd1-b86b-fe371d9e24a7,6576.08,2024-12-25,2024-12-25,rent,27792.92,150000
0f6c2003-368d-42ba-a574-6a569a387296,86580a33-3a1b-47e2-82e8-0c145acc18fb,5412.52,2024-12-01,2024-12-01,subscription,28956.48,150000
0f6c2003-368d-42ba-a574-6a569a387296,a5fc7d9b-58bb-4759-8bf9-564c8ebd100f,8674.4,2025-01-08,2025-01-08,petrol,34369.0,150000
0f6c2003-368d-42ba-a574-6a569a387296,cae1b44e-702e-4064-bb15-79c15a4488c1,7745.1,2025-01-06,2025-01-06,petrol,26623.9,150000
0f6c2003-368d-42ba-a574-6a569a387296,f34ace84-be32-4f65-ab26-4d0af79ee229,6067.28,2025-01-18,2025-01-18,petrol,28301.72,150000
0f6c2003-368d-42ba-a574-6a569a387296,71550ab5-35f9-4581-b096-12029101f1c2,991.68,2025-01-01,2025-01-01,solar,33377.32,150000
0f6c2003-368d-42ba-a574-6a569a387296,c156fbe8-727f-42df-8eca-57a760b0b173,668.66,2025-01-19,2025-01-19,utility,33700.34,150000
0f6c2003-368d-42ba-a574-6a569a387296,2c2a286d-775d-4be6-bd74-623b1fb2edf8,3928.14,2025-01-05,2025-01-05,rent,34369.0,150000
0f6c2003-368d-42ba-a574-6a569a387296,15af31ff-6e15-4581-a03e-b354527ffe96,2505.52,2025-01-10,2025-01-07,utility,31863.48,150000
0f6c2003-368d-42ba-a574-6a569a387296,6f3eec49-0880-4bf1-ba28-a5cb2b884125,5451.39,2025-01-28,2025-01-28,rent,28917.61,150000
0f6c2003-368d-42ba-a574-6a569a387296,205a285f-3a31-45b4-afa5-1e59f674616c,9952.37,2025-01-16,2025-01-16,petrol,24416.629999999997,150000
0f6c2003-368d-42ba-a574-6a569a387296,afbd0d14-e40d-4336-a7cc-71c1787d1cfc,3429.8,2025-01-20,2025-01-20,utility,30939.2,150000
0f6c2003-368d-42ba-a574-6a569a387296,544f91a1-4f5c-43b5-85b7-252f975b9d09,6040.32,2025-01-14,2025-01-14,petrol,28328.68,150000
0f6c2003-368d-42ba-a574-6a569a387296,3e18ee1b-4cca-462b-96ea-c683bd08dda7,9250.32,2025-01-12,2025-01-12,solar,25118.68,150000
0f6c2003-368d-42ba-a574-6a569a387296,67a6661b-f5cd-4f06-b1c6-53824f69eeb4,6520.32,2025-02-06,2025-02-06,petrol,27848.68,150000
0f6c2003-368d-42ba-a574-6a569a387296,62c9809f-38ad-4e8e-8a8e-f563ad9f1aba,5176.38,2025-02-03,2025-02-03,petrol,29192.62,150000
0f6c2003-368d-42ba-a574-6a569a387296,4f463194-ec7d-4217-bc47-afc12eac2d87,7566.88,2025-02-04,2025-02-04,rent,26802.12,150000
0f6c2003-368d-42ba-a574-6a569a387296,fd4efb69-7c5d-45a7-8ba8-87d180b4966a,7551.22,2025-02-22,2025-02-22,utility,26817.78,150000
0f6c2003-368d-42ba-a574-6a569a387296,516706c5-1825-452f-a083-e5eff61c9c00,7223.04,2025-02-20,2025-02-20,petrol,27145.96,150000
0f6c2003-368d-42ba-a574-6a569a387296,bafcb1d6-40b3-43cf-bff2-61bbb3529285,4629.59,2025-02-09,2025-02-09,utility,29739.41,150000
0f6c2003-368d-42ba-a574-6a569a387296,5f27b19d-5290-4197-8efe-a96f33270c63,3343.25,2025-02-18,2025-02-18,utility,31025.75,150000
0f6c2003-368d-42ba-a574-6a569a387296,33acb0d7-1dab-4142-83dc-1084bfa93193,8103.97,2025-02-02,2025-02-02,petrol,26265.03,150000
0f6c2003-368d-42ba-a574-6a569a387296,90f18bf1-48fe-4df0-ad6a-89acbd2f24bd,4427.34,2025-02-13,2025-02-13,utility,29941.66,150000
0f6c2003-368d-42ba-a574-6a569a387296,f59b511d-58ae-4c16-9c59-8da49dd077d2,2079.49,2025-02-03,2025-02-03,utility,32289.510000000002,150000
0f6c2003-368d-42ba-a574-6a569a387296,60550f20-125c-4404-b10f-089785c481fc,5820.64,2025-02-13,2025-02-13,petrol,28548.36,150000
0f6c2003-368d-42ba-a574-6a569a387296,55845ed2-9469-4736-a5ac-a0e0bb538306,1993.95,2025-02-27,2025-02-27,utility,32375.05,150000
0f6c2003-368d-42ba-a574-6a569a387296,0f74f75e-ddd0-4895-a990-74dbad576efa,3715.05,2025-02-10,2025-02-10,petrol,34369.0,150000
